trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,vehicle_no,driver_id,is_negative_anomaly,delay_hours,is_delayed_flag
TRP003675,MANDI055,WH-North,2026-03-05 08:53:13,2026-03-06 08:47:13,23.9,1292.4,DL-10-BC-3037,DRV801,0,-8.41,0
TRP009123,MANDI020,WH-North,2026-06-13 17:41:00,2026-06-14 08:35:26,14.9,820.7,,DRV709,0,-5.62,0
TRP006363,MANDI009,WH-Central,2026-06-24 18:00:00,2026-06-25 17:18:00,23.3,1354.0,HR-71-CD-7643,DRV724,0,-10.55,0
TRP009735,MANDI032,WH-East,2026-09-07 07:06:47,2026-09-08 05:42:47,22.6,1317.6,,,0,-10.34,0
TRP004742,MANDI023,WH-East,2026-06-29 00:00:00,2026-06-30 03:22:16,10.3,487.2,DL-48-AB-3390,DRV821,0,-1.88,0
TRP003809,MANDI005,Export-Terminal,2026-06-21 10:22:00,2026-06-21 22:28:35,12.1,592.2,PB-24-AB-2683,DRV157,1,-2.71,0
TRP001139,MANDI006,Export-Terminal,2026-04-30 20:43:24,2026-05-01 09:31:24,12.8,718.6,PB-67-DF-3553,,0,-5.16,0
TRP002258,MANDI048,WH-North,2026-04-21 00:00:00,2026-04-22 09:23:00,18.2,1010.4,,DRV199,0,-7.06,0
TRP007375,MANDI054,WH-West,2026-08-15 14:47:00,2026-08-16 06:23:00,15.6,919.9,HR-45-BC-4826,DRV549,0,-7.4,0
TRP008351,MANDI024,WH-South,2026-05-30 01:40:15,2026-05-31 01:16:15,23.6,1108.0,UP-67-CD-2874,DRV513,0,-4.1,0
TRP001788,MANDI054,Export-Terminal,2026-04-29 02:34:00,2026-04-29 17:58:24,15.4,849.9,UP-20-CD-1168,DRV195,1,-5.85,0
TRP003939,MANDI013,WH-Central,2026-06-22 01:58:00,2026-06-22 18:34:00,16.6,927.5,UP-22-DF-6907,DRV385,0,-6.59,0
TRP008372,MANDI034,Export-Terminal,2026-08-12 14:35:16,2026-08-13 00:11:00,9.6,387.7,RJ-41-AB-2546,DRV528,0,-0.09,0
TRP004647,MANDI037,WH-Central,2026-07-06 20:25:00,2026-07-06 23:13:59,2.8,126.6,,DRV990,0,-0.36,0
TRP007569,MANDI010,Export-Terminal,2026-05-24 07:26:51,2026-05-25 05:32:00,22.1,1209.1,UP-19-AB-6452,,0,-8.13,0
TRP000460,MANDI053,Export-Terminal,2026-07-28 00:51:43,2026-07-28 17:03:43,16.2,833.8,RJ-10-CD-9031,DRV527,0,-4.64,0
TRP006116,MANDI022,WH-East,2026-04-19 10:45:22,,,,RJ-88-AB-4087,DRV520,0,,0
TRP009924,MANDI013,WH-South,2026-01-14 07:58:39,2026-01-15 03:16:00,19.3,952.397338175336,HR-67-CD-5526,DRV437,0,-4.51,0
TRP000949,MANDI017,WH-East,2026-07-15 21:54:31,2026-07-16 14:24:31,16.5,869.1,PB-94-DF-1872,DRV993,0,-5.23,0
TRP003701,MANDI009,WH-North,2026-05-18 05:27:41,2026-05-18 19:57:00,14.5,668.0,DL-21-CD-1376,DRV274,0,-2.2,0
TRP001337,MANDI037,WH-East,2026-03-26 03:16:00,2026-03-27 00:22:00,21.1,957.3,PB-53-CD-3817,DRV391,0,-2.83,0
TRP006371,MANDI021,WH-East,2026-05-06 01:43:00,2026-06-05 12:37:00,10.9,634.1,UP-28-CD-3395,DRV804,0,-4.95,0
TRP004629,MANDI037,WH-West,2026-04-22 21:54:00,2026-04-23 06:18:26,8.407222222222222,452.4,PB-74-DF-8269,DRV777,0,-2.9,0
TRP007359,MANDI028,WH-Central,2026-03-27 04:51:10,2026-03-27 10:21:10,5.5,,DL-51-CD-4726,DRV640,0,,0
TRP006287,MANDI007,WH-East,2026-08-07 05:43:46,2026-07-08 00:00:00,11.3,565.8,UP-99-DF-3299,DRV645,0,-2.84,0
TRP005926,MANDI038,WH-West,2026-03-13 19:10:15,2026-03-14 11:22:15,16.2,861.3,PB-51-DF-6098,DRV959,0,-5.33,0
TRP005935,MANDI028,WH-South,2026-05-23 17:24:11,2026-05-24 06:24:11,13.0,595.1,HR-64-BC-9088,,0,-1.88,0
TRP006041,MANDI020,WH-North,2026-06-24 04:42:55,2026-06-25 02:12:55,21.5,1101.7,DL-24-BC-5632,DRV436,0,-6.04,0
TRP000442,MANDI026,WH-North,2026-06-03 21:09:00,2026-06-04 07:45:11,10.6,566.1,DL-26-AB-3290,DRV425,0,-3.55,0
TRP006660,MANDI020,WH-West,2026-06-07 09:08:04,2026-07-06 20:56:00,11.8,680.5,PB-79-AB-1509,DRV563,0,-5.21,0
TRP001603,MANDI039,WH-South,2026-01-25 11:26:00,2026-01-26 06:02:00,18.6,786.9,DL-40-BC-2888,DRV126,0,-1.07,0
TRP002239,MANDI024,WH-South,2026-08-13 20:32:08,2026-08-14 13:56:00,17.4,,DL-98-BC-8319,,0,,0
TRP000640,MANDI025,WH-North,2026-09-05 00:00:00,2026-05-09 23:48:19,12.0,627.8,DL-51-DF-3142,DRV116,0,-3.69,0
TRP003831,MANDI012,WH-West,2026-07-11 04:16:50,2026-07-11 13:10:50,8.9,509.2,RJ-97-AB-2557,DRV561,0,-3.83,0
TRP009769,MANDI004,WH-Central,2026-03-30 18:22:17,2026-03-31 00:00:00,21.1,1140.3,,DRV417,0,-7.41,0
TRP006145,MANDI026,WH-East,2026-07-12 02:09:20,2026-07-12 20:15:00,18.1,918.1,,,0,-4.85,0
TRP004220,MANDI036,WH-North,2026-01-24 11:37:00,2026-01-25 11:19:20,23.7,1183.4,RJ-82-BC-1973,DRV499,0,-5.88,0
TRP009416,MANDI053,WH-South,2026-01-03 11:05:09,2026-01-03 16:41:09,5.6,297.8,UP-45-BC-6576,,0,-1.84,0
TRP006345,MANDI042,Export-Terminal,2026-02-02 15:56:24,2026-02-02 21:38:24,5.7,257.99927892612,DL-96-DF-8341,DRV900,0,-0.75,0
TRP002502,MANDI039,WH-North,2026-05-17 13:25:00,2026-05-18 00:00:00,20.3,836.1,DL-60-DF-6455,DRV226,0,-0.6,0
TRP001959,MANDI003,WH-South,2026-03-04 10:45:25,2026-03-04 16:51:25,6.1,306.9,,DRV902,0,-1.57,0
TRP001071,MANDI014,Export-Terminal,2026-05-20 16:57:58,2026-05-21 07:51:58,14.9,807.4,RJ-62-BC-2905,,0,-5.28,0
TRP000156,MANDI033,WH-West,2026-01-28 00:00:00,2026-01-29 12:40:20,20.4,,UP-80-AB-9874,DRV694,0,,0
TRP002296,MANDI014,Export-Terminal,2026-01-17 15:42:55,2026-01-17 00:00:00,6.8,394.7,DL-88-CD-1378,DRV187,0,-3.07,0
TRP000936,MANDI040,WH-North,2026-08-03 01:19:00,2026-03-08 07:55:00,3545.4,295.5,UP-38-AB-7845,DRV258,0,3538.01,1
TRP004579,MANDI048,WH-North,2026-02-10 03:33:00,2026-02-10 11:45:05,8.2,418.7,RJ-23-BC-8148,DRV622,0,-2.27,0
TRP001090,MANDI019,WH-West,2026-02-06 04:02:55,2026-02-06 08:20:55,4.3,222.5,DL-45-DF-6847,DRV163,1,-1.26,0
TRP006050,MANDI004,WH-East,2026-01-14 03:51:26,2026-01-15 01:39:26,21.8,1222.6,UP-53-CD-7936,DRV646,0,-8.76,0
TRP006416,MANDI002,Export-Terminal,2026-04-18 17:49:00,2026-04-19 11:37:00,17.8,874.8,RJ-64-DF-9575,DRV857,0,-4.07,0
TRP002941,MANDI055,WH-North,2026-02-15 07:01:26,2026-02-16 00:31:00,17.5,1038.6,PB-23-DF-1944,DRV449,0,-8.46,0
TRP000724,MANDI034,WH-Central,2026-11-05 02:33:00,2026-05-11 22:15:27,19.7,1127.4,DL-89-CD-6246,DRV498,0,-8.48,0
TRP004385,MANDI029,Export-Terminal,2026-03-20 08:53:54,2026-03-20 10:53:54,2.0,97.29972806012199,DL-53-AB-3363,,0,-0.43,0
TRP000931,MANDI051,WH-Central,2026-01-31 07:26:00,2026-01-31 20:26:07,13.001944444444444,524.0,HR-65-BC-9112,DRV638,0,-0.1,0
TRP002910,MANDI011,WH-East,2026-05-15 18:39:39,2026-05-16 18:21:39,23.7,1348.3,UP-58-DF-9859,DRV148,0,-10.01,0
TRP001675,MANDI033,WH-South,2026-01-03 15:32:00,2026-01-04 00:02:42,8.5,,,DRV502,0,,0
TRP006764,MANDI031,WH-South,2026-05-26 00:00:00,2026-05-27 11:58:15,21.6,1083.2,RJ-11-DF-8240,DRV305,0,-5.48,0
TRP008723,MANDI017,Export-Terminal,2026-05-21 15:45:00,2026-05-21 21:21:00,5.6,,HR-97-CD-4011,,0,,0
TRP006417,MANDI046,WH-North,2026-04-02 00:00:00,2026-02-04 06:32:31,1361.4580555555556,198.9,PB-67-DF-2498,,0,1356.49,1
TRP000896,MANDI010,WH-West,2026-07-10 14:13:32,,,1297.5,RJ-53-AB-3264,,0,,0
TRP003248,MANDI037,WH-Central,2026-06-02 13:30:15,2026-06-03 03:24:15,13.9,,UP-59-DF-4329,,0,,0
TRP002327,MANDI050,Export-Terminal,2026-02-13 09:57:00,2026-02-13 16:15:00,6.3,312.8,HR-69-DF-7171,DRV883,0,-1.52,0
TRP007097,MANDI021,WH-North,2026-01-10 00:44:17,2026-10-01 10:50:00,10.1,542.4,DL-42-AB-2548,DRV288,0,-3.46,0
TRP008938,MANDI025,WH-West,2026-07-04 14:37:00,2026-04-08 14:07:37,23.5,1128.4,,,0,-4.71,0
TRP008215,MANDI033,WH-Central,2026-04-07 06:51:55,2026-07-04 20:39:00,13.8,688.3,RJ-32-CD-3906,DRV803,0,-3.41,0
TRP005039,MANDI048,WH-South,2026-03-31 23:34:12,2026-01-04 21:40:00,22.1,1091.8,PB-81-BC-3014,DRV929,0,-5.2,0
TRP006451,MANDI011,WH-Central,2026-03-10 22:15:57,2026-03-11 21:15:57,23.0,1288.196399661348,HR-66-AB-6327,DRV697,0,-9.2,0
TRP004137,MANDI039,WH-North,2026-10-02 10:49:00,2026-02-10 17:43:49,6.9,333.6,RJ-26-CD-6626,DRV505,0,-1.44,0
TRP009619,MANDI036,Export-Terminal,2026-07-20 08:22:00,2026-07-20 14:40:00,6.3,312.9,HR-95-CD-4533,DRV530,0,-1.52,0
TRP001716,MANDI009,WH-South,2026-04-28 01:47:25,2026-04-28 09:41:25,7.9,345.799033537412,PB-56-CD-6625,DRV150,0,-0.74,0
TRP001699,MANDI020,Export-Terminal,2026-07-01 03:26:00,2026-07-01 10:38:08,7.2,295.099175236814,DL-49-CD-1728,DRV921,0,-0.18,0
TRP008557,MANDI056,WH-Central,2026-05-05 17:25:00,2026-06-05 12:49:00,19.4,1135.7,UP-79-AB-8819,DRV718,0,-8.99,0
TRP003832,MANDI027,WH-Central,2026-07-09 10:25:00,2026-07-09 17:07:00,6.7,274.399233090416,UP-29-CD-4015,DRV297,0,-0.16,0
TRP006300,MANDI011,WH-North,2026-01-01 00:00:00,2026-01-01 12:47:15,3.3,189.2,UP-72-DF-8300,DRV746,0,-1.43,0
TRP003349,MANDI032,WH-Central,2026-06-18 00:00:00,2026-06-18 18:14:35,9.5,439.5,UP-67-BC-9180,DRV694,0,-1.49,0
TRP009898,MANDI056,WH-North,2026-01-22 01:08:00,2026-01-22 09:56:13,8.8,448.0,,,0,-2.4,0
TRP000986,MANDI004,WH-West,2026-06-13 12:51:38,,,745.4,DL-62-DF-2582,DRV819,0,,0
TRP001822,MANDI029,Export-Terminal,2026-04-14 04:25:00,2026-04-14 22:01:13,17.6,864.4,HR-18-CD-5207,DRV387,0,-4.01,0
TRP004572,MANDI044,WH-East,2026-03-07 09:08:00,2026-07-03 13:50:45,4.7,220.9,UP-94-CD-3990,DRV934,0,-0.82,0
TRP000588,MANDI025,WH-North,2026-07-01 02:39:00,2026-01-07 12:21:00,9.7,529.2,DL-27-BC-5514,DRV731,0,-3.53,0
TRP005078,MANDI030,Export-Terminal,2026-03-21 20:20:49,2026-03-22 12:44:00,16.4,696.6,,DRV531,0,-1.02,0
TRP005346,MANDI007,WH-Central,2026-04-10 00:14:28,2026-04-10 15:02:00,14.8,717.397994967436,,DRV582,0,-3.13,0
TRP008657,MANDI027,WH-Central,2026-04-29 11:00:00,2026-04-29 20:48:00,9.8,553.7,PB-77-DF-1692,DRV451,0,-4.04,0
TRP009902,MANDI027,WH-East,2026-08-14 17:23:23,2026-08-15 14:47:00,21.4,1058.7,UP-33-CD-6707,DRV842,0,-5.07,0
TRP005484,MANDI053,WH-South,2026-05-18 04:48:40,2026-05-18 00:00:00,9.6,523.99853549336,HR-51-BC-8265,DRV448,0,-3.5,0
TRP002991,MANDI041,WH-South,2026-05-10 10:19:29,2026-05-10 23:37:29,13.3,790.49779066317,UP-25-BC-3899,DRV794,0,-6.46,0
TRP009651,MANDI029,WH-West,2026-04-02 09:41:49,2026-04-02 22:23:49,12.7,526.1,HR-69-AB-6370,DRV231,0,-0.45,0
TRP005515,MANDI026,Export-Terminal,2026-01-25 18:55:00,2026-01-25 22:55:00,4.0,238.7,UP-99-AB-5334,DRV704,0,-1.97,0
TRP008253,MANDI003,Export-Terminal,2026-07-04 00:00:00,2026-04-07 21:50:00,18.6,773.397838455276,DL-80-BC-8468,DRV585,0,-0.73,0
TRP007740,MANDI037,Export-Terminal,2026-04-23 20:40:22,2026-04-24 15:28:22,18.8,1074.5,PB-92-DF-6217,DRV536,0,-8.06,0
TRP008218,MANDI043,WH-Central,2026-07-14 00:00:00,2026-07-14 18:34:41,15.0,898.8,RJ-43-CD-1420,DRV818,0,-7.47,0
TRP009229,MANDI051,WH-North,2026-09-04 04:43:37,2026-09-04 23:31:37,18.8,,RJ-44-AB-5367,DRV580,0,,0
TRP005554,MANDI057,WH-North,2026-05-15 16:33:45,2026-05-16 11:27:45,18.9,834.5,RJ-66-BC-7867,DRV866,0,-1.96,0
TRP003558,MANDI002,Export-Terminal,2026-05-23 00:00:00,2026-05-23 17:54:00,17.9,1052.5,DL-17-CD-9018,DRV453,0,-8.41,0
TRP001396,MANDI018,WH-North,2026-07-26 22:11:29,2026-07-27 08:53:29,10.7,481.3,,,0,-1.33,0
TRP000265,MANDI019,WH-South,2026-06-02 00:00:00,2026-02-07 00:10:00,21.1,1184.5,HR-66-DF-6760,DRV286,0,-8.51,0
TRP007645,MANDI049,WH-South,2026-05-27 02:23:24,2026-05-27 08:59:00,6.6,390.99890720974,HR-77-AB-7544,DRV363,0,-3.17,0
TRP003548,MANDI030,WH-East,2026-07-10 10:47:13,2026-07-10 13:53:13,3.1,182.7,,,0,-1.47,0
TRP006845,MANDI052,WH-South,2026-05-11 09:29:20,2026-05-12 07:41:00,22.2,1168.9,RJ-60-BC-2314,DRV566,0,-7.02,0
TRP009145,MANDI028,WH-East,2026-04-06 08:29:00,2026-04-06 12:53:00,4.4,243.5,RJ-62-AB-6722,DRV337,0,-1.69,0
TRP006789,MANDI042,WH-South,2026-05-06 13:44:15,2026-06-05 22:26:00,8.7,464.3,PB-97-AB-3029,DRV784,0,-2.91,0
TRP003070,MANDI038,WH-West,2026-06-28 04:55:10,2026-06-28 11:01:10,6.1,280.0,HR-62-CD-1123,DRV634,0,-0.9,0
TRP007550,MANDI012,Export-Terminal,2026-04-14 16:45:06,2026-04-15 00:00:00,13.4,593.9,HR-88-BC-9617,DRV323,0,-1.45,0
TRP008857,MANDI043,WH-West,2026-02-13 04:22:57,2026-02-13 13:16:57,8.9,447.098750418094,PB-99-AB-7665,DRV591,0,-2.28,0
TRP005026,MANDI041,WH-South,2026-07-18 00:00:00,2026-07-19 07:43:00,14.9,849.7,UP-86-CD-6640,DRV680,0,-6.34,0
TRP008731,MANDI026,WH-North,2026-03-31 00:04:04,2026-03-31 16:34:04,16.5,844.6,PB-54-CD-3177,,0,-4.62,0
TRP003865,MANDI056,WH-Central,2026-04-22 10:41:00,2026-04-22 22:53:36,12.2,514.0,PB-90-AB-6381,DRV403,0,-0.65,0
TRP009808,MANDI007,WH-West,2026-05-26 00:00:00,2026-05-26 08:48:27,6.2,319.9991056448,,DRV262,0,-1.8,0
TRP002401,MANDI049,WH-West,2026-06-16 08:49:00,2026-06-16 22:49:25,14.0,743.7,HR-98-BC-2964,DRV600,0,-4.59,0
TRP006275,MANDI011,WH-North,2026-05-10 05:23:57,2026-10-05 08:05:00,2.7,,,DRV462,0,,0
TRP009136,MANDI016,WH-South,2026-08-15 06:31:43,2026-08-16 05:19:00,22.8,,HR-74-CD-9265,,0,,0
TRP003712,MANDI056,WH-South,2026-01-13 20:21:00,2026-01-14 06:45:00,10.4,552.3,DL-12-AB-3765,DRV191,0,-3.41,0
TRP000247,MANDI039,WH-North,2026-05-28 00:52:48,2026-05-28 06:10:48,5.3,296.7,RJ-94-CD-3167,DRV176,0,-2.12,0
TRP001595,MANDI041,WH-Central,2026-08-01 12:25:34,2026-08-01 16:07:00,3.7,186.9,DL-34-AB-1685,DRV666,0,-0.97,0
TRP001530,MANDI036,WH-West,2026-03-28 00:00:00,2026-03-28 22:43:12,19.9,1101.8,UP-35-AB-1825,,0,-7.64,0
TRP008556,MANDI008,WH-East,2026-08-22 23:08:00,2026-08-23 22:26:00,23.3,1095.7,DL-82-AB-6919,DRV564,0,-4.09,0
TRP000924,MANDI047,WH-South,2026-06-21 05:52:30,2026-06-22 04:28:00,22.6,1009.49717858883,HR-32-DF-4450,DRV404,0,-2.64,0
TRP009064,MANDI048,WH-Central,2026-06-18 14:11:00,2026-06-19 09:59:53,19.8,843.1,HR-17-CD-3638,DRV203,0,-1.28,0
TRP007330,MANDI049,WH-North,2026-06-22 12:07:54,2026-06-23 04:13:54,16.1,961.6,UP-81-BC-6694,,0,-7.94,0
TRP004365,MANDI043,Export-Terminal,2026-04-07 19:58:00,2026-05-07 03:28:00,703.5,382.3,,DRV766,0,693.94,1
TRP000670,MANDI038,WH-South,2026-08-21 04:54:14,2026-08-22 00:48:14,19.9,1016.4,,DRV325,0,-5.51,0
TRP003605,MANDI049,Export-Terminal,2026-04-30 10:06:22,2026-05-01 04:36:22,18.5,,PB-12-CD-1878,DRV212,0,,0
TRP005109,MANDI006,WH-North,2026-03-08 04:17:36,2026-03-08 17:17:00,13.0,673.1,UP-67-AB-2942,DRV650,0,-3.83,0
TRP001911,MANDI020,WH-South,2026-06-29 16:38:00,2026-06-30 12:32:00,19.9,812.1977300147081,RJ-21-CD-4224,DRV880,1,-0.4,0
TRP007277,MANDI014,WH-Central,2026-04-06 10:30:15,2026-06-04 15:12:00,4.7,219.5,RJ-74-BC-3090,DRV653,0,-0.79,0
TRP008678,MANDI025,WH-North,2026-07-23 00:00:00,2026-07-23 11:12:00,11.2,,RJ-98-AB-1552,DRV923,0,,0
TRP005249,MANDI035,WH-South,2026-07-30 10:30:25,2026-07-31 00:42:25,14.2,774.5,PB-94-DF-2173,DRV808,0,-5.16,0
TRP007184,MANDI009,WH-Central,2026-06-27 01:39:45,2026-06-28 00:39:00,23.0,992.8,UP-25-DF-9432,DRV913,0,-1.82,0
TRP003959,MANDI043,WH-West,2026-03-09 09:22:31,2026-09-03 18:34:00,9.2,496.9,,DRV653,0,-3.22,0
TRP006958,MANDI029,WH-East,2026-01-24 00:00:00,2026-01-24 17:22:00,10.5,545.7,,,0,-3.14,0
TRP006027,MANDI021,WH-North,2026-07-19 08:36:02,2026-07-19 17:42:02,9.1,492.6,DL-93-DF-7357,,0,-3.22,0
TRP005644,MANDI016,WH-Central,2026-08-16 16:56:03,2026-08-17 11:02:00,18.1,952.8,HR-75-DF-3301,DRV130,0,-5.72,0
TRP002697,MANDI048,Export-Terminal,2026-06-12 12:30:14,2026-06-12 17:48:14,5.3,258.1,,DRV687,1,-1.15,0
TRP002592,MANDI041,WH-West,2026-01-21 01:42:00,2026-01-21 22:30:34,20.809444444444445,999.5,UP-55-CD-4291,DRV853,0,-4.18,0
TRP005907,MANDI051,Export-Terminal,2026-01-06 09:02:00,2026-01-07 03:44:01,18.7,1032.8,HR-92-BC-9491,,0,-7.12,0
TRP001782,MANDI027,WH-West,2026-06-18 22:07:47,2026-06-19 09:37:47,11.5,681.8,DL-99-BC-1593,DRV615,1,-5.54,0
TRP006510,MANDI033,WH-South,2026-06-29 13:38:00,2026-06-30 01:02:11,11.4,483.9,DL-55-DF-3738,DRV335,0,-0.7,0
TRP003014,MANDI035,WH-East,2026-01-20 18:03:12,2026-01-21 03:39:12,9.6,546.698472050038,DL-50-DF-4669,DRV341,0,-4.07,0
TRP007134,MANDI033,Export-Terminal,2026-08-03 20:19:38,2026-08-04 03:43:00,7.4,412.698846561278,HR-26-AB-2059,,0,-2.92,0
TRP002308,MANDI040,WH-South,2026-04-01 17:19:52,2026-04-02 01:55:52,8.6,480.19865790822803,UP-75-CD-4246,DRV755,0,-3.4,0
TRP007918,MANDI026,WH-South,2026-03-30 14:04:12,2026-03-30 19:04:12,5.0,245.9,DL-12-CD-3343,DRV238,0,-1.15,0
TRP003691,MANDI006,WH-Central,2026-06-04 05:09:37,2026-06-05 03:15:37,22.1,967.6,,DRV712,1,-2.09,0
TRP000688,MANDI033,WH-Central,2026-03-05 11:14:00,2026-05-04 06:50:21,19.6,1026.0,,DRV686,0,-6.05,0
TRP006012,MANDI029,Export-Terminal,2026-02-10 14:23:00,2026-02-10 19:47:00,5.4,230.9,RJ-49-AB-1769,DRV340,0,-0.37,0
TRP007072,MANDI045,WH-West,2026-03-28 03:16:00,2026-03-28 11:34:00,8.3,454.5,PB-97-DF-9665,DRV912,0,-3.06,0
TRP000613,MANDI042,WH-West,2026-05-17 09:41:00,2026-05-18 03:11:15,17.5,913.5,PB-14-CD-4627,DRV219,0,-5.34,0
TRP009639,MANDI047,WH-Central,2026-03-03 18:31:06,2026-03-04 04:01:06,9.5,453.99873113356,HR-92-AB-9297,DRV697,0,-1.85,0
TRP007168,MANDI022,WH-South,2026-09-06 00:00:00,2026-06-09 20:16:14,3.7,219.8,PB-75-AB-2680,DRV286,0,-1.8,0
TRP008248,MANDI029,WH-South,2026-03-19 22:46:00,2026-03-20 08:34:43,9.8,465.7,RJ-97-CD-9201,DRV512,0,-1.84,0
TRP003201,MANDI033,WH-West,2026-01-11 18:09:42,2026-12-01 00:00:00,16.7,909.0,HR-57-BC-4902,DRV688,0,-6.02,0
TRP002268,MANDI035,WH-West,2026-01-03 06:14:00,2026-03-01 09:02:00,2.8,,PB-50-BC-3128,DRV795,0,,0
TRP006630,MANDI032,WH-South,2026-04-10 12:16:32,2026-04-10 19:58:32,7.7,380.0,PB-39-CD-8912,DRV485,0,-1.8,0
TRP004136,MANDI046,WH-Central,2026-04-01 14:42:59,2026-02-04 00:00:00,12.0,629.9,RJ-42-BC-6113,DRV849,0,-3.75,0
TRP001899,MANDI039,WH-Central,2026-08-19 21:09:04,2026-08-20 07:09:00,10.0,596.3,DL-69-DF-5630,DRV381,0,-4.91,0
TRP009911,MANDI026,Export-Terminal,2026-07-23 08:45:15,2026-07-23 16:57:00,8.2,451.4,HR-62-BC-4480,DRV220,0,-3.08,0
TRP000283,MANDI005,WH-North,2026-06-27 16:30:00,2026-06-27 19:30:00,3.0,173.1,UP-19-BC-9101,,0,-1.33,0
TRP000259,MANDI048,WH-South,2026-05-24 03:42:37,,,1099.9,RJ-91-DF-8270,DRV196,0,,0
TRP002925,MANDI052,WH-South,2026-03-26 00:00:00,2026-03-27 02:08:00,3.3,136.7,PB-41-DF-9118,DRV659,0,-0.12,0
TRP009800,MANDI005,WH-South,2026-06-05 13:11:49,2026-05-06 23:23:00,10.2,493.5,HR-90-CD-3724,DRV140,0,-2.14,0
TRP004944,MANDI046,WH-North,2026-03-11 17:00:18,2026-12-03 00:00:00,11.9,580.6,HR-80-DF-6004,DRV447,1,-2.62,0
TRP002823,MANDI034,Export-Terminal,2026-01-15 04:11:43,2026-01-15 20:59:43,16.8,730.3,HR-15-BC-5729,DRV446,0,-1.46,0
TRP006530,MANDI001,WH-South,2026-09-04 21:32:19,2026-09-05 02:14:19,4.7,,HR-49-AB-3272,DRV627,0,,0
TRP003340,MANDI012,WH-Central,2026-02-10 09:10:03,2026-02-10 12:52:00,3.7,189.2,PB-80-BC-7544,DRV529,0,-1.03,0
TRP003526,MANDI025,Export-Terminal,2026-07-16 10:10:00,2026-07-16 13:46:20,3.6,172.5,DL-11-DF-1083,DRV666,0,-0.71,0
TRP004564,MANDI034,WH-South,2026-03-23 21:09:26,2026-03-24 00:00:00,21.7,1199.9,HR-42-BC-9468,,0,-8.3,0
TRP006698,MANDI054,Export-Terminal,2026-05-15 13:55:49,2026-05-15 00:00:00,3.5,,RJ-14-CD-6599,DRV621,0,,0
TRP005330,MANDI017,WH-East,2026-01-30 05:31:00,2026-01-30 18:13:00,12.7,564.9,HR-97-CD-9808,DRV557,0,-1.42,0
TRP005224,MANDI016,WH-West,2026-10-03 00:00:00,2026-11-03 00:00:00,19.9,1085.9969647820399,RJ-22-DF-2031,,0,-7.25,0
TRP002286,MANDI014,WH-North,2026-03-09 21:21:00,2026-09-04 17:09:38,19.8,1031.0,DL-68-BC-1406,DRV637,0,-5.98,0
TRP006064,MANDI026,WH-South,2026-09-08 12:05:10,2026-09-08 18:35:10,6.5,264.9,,DRV324,1,-0.12,0
TRP004655,MANDI016,WH-West,2026-06-18 00:00:00,2026-06-19 12:24:00,21.6,900.2,RJ-16-BC-7639,DRV668,0,-0.91,0
TRP005001,MANDI037,WH-North,2026-04-19 16:33:06,2026-04-20 01:33:06,9.0,,PB-62-DF-2843,DRV484,0,,0
TRP006711,MANDI018,WH-Central,2026-08-16 02:00:00,2026-08-16 00:00:00,8.3,474.6,DL-23-BC-4448,DRV783,0,-3.56,0
TRP009698,MANDI029,WH-North,2026-09-03 11:01:37,2026-09-03 23:55:00,12.9,682.2,HR-95-AB-7505,DRV628,0,-4.16,0
TRP007765,MANDI047,WH-West,2026-05-26 13:15:00,2026-05-27 10:09:00,20.9,1141.4,DL-41-BC-8459,DRV424,0,-7.64,0
TRP000485,MANDI021,WH-North,2026-05-25 08:22:12,2026-05-25 20:10:00,11.8,537.0,PB-45-BC-7608,DRV978,0,-1.62,0
TRP002212,MANDI045,WH-East,2026-05-24 11:50:05,2026-05-24 17:20:00,5.5,231.8,PB-99-DF-6886,DRV589,0,-0.3,0
TRP005417,MANDI026,WH-North,2026-04-01 11:35:00,2026-01-05 06:53:54,19.3,831.297676632882,PB-97-AB-2585,DRV402,0,-1.48,0
TRP000476,MANDI050,Export-Terminal,2026-01-30 03:28:00,2026-01-30 07:04:00,3.6,177.8,PB-83-DF-9077,DRV847,0,-0.84,0
TRP002556,MANDI038,WH-West,2026-05-18 15:13:00,2026-05-19 08:01:14,16.8,,RJ-86-AB-5021,DRV877,0,,0
TRP000008,MANDI030,WH-South,2026-06-22 04:34:38,2026-06-22 21:46:38,17.2,844.5,DL-10-BC-9901,DRV169,0,-3.91,0
TRP003658,MANDI037,WH-West,2026-01-22 02:51:00,2026-01-22 16:15:00,13.4,582.7983711555919,PB-49-CD-2757,DRV825,0,-1.17,0
TRP006412,MANDI044,WH-North,2026-05-18 21:38:00,2026-05-19 17:08:00,19.5,878.1,PB-21-DF-2623,DRV444,0,-2.45,0
TRP009532,MANDI019,WH-West,2026-07-30 04:44:25,2026-07-30 21:26:25,16.7,814.9,UP-65-DF-4461,DRV738,0,-3.67,0
TRP004875,MANDI029,WH-Central,2026-01-17 02:38:00,2026-01-17 19:26:09,16.8,890.5,PB-60-CD-5701,DRV874,0,-5.46,0
TRP004403,MANDI004,Export-Terminal,2026-01-05 01:29:55,2026-01-05 12:41:00,11.2,591.5,PB-39-AB-6589,DRV856,0,-3.59,0
TRP005547,MANDI046,WH-North,2026-03-16 06:02:45,2026-03-16 12:44:45,6.7,328.5,DL-50-DF-3801,DRV349,0,-1.51,0
